	747.0
2987	1.0
2988	1.0
299	1.0
29c	1.0
29minute	1.0
29researchers	1.0
29th	1.0
29the	1.0
2a	5.0
2aand	1.0
2am	1.0
2an	1.0
2b	3.0
2c	1.0
2chron	2.0
2d	5.0
2e	1.0
2fold	13.0
2historical	1.0
2hour	5.0
2illustrates	2.0
2instead	1.0
2ki147	2.0
2metrethick	1.0
2mh	1.0
2mile	5.0
2mna	1.0
2nd	7.0
2ndcentury	2.0
2nipa	1.0
2pm	2.0
2represents	1.0
2scores	1.0
2see	1.0
2shows	1.0
2the	1.0
2this	1.0
2vented	2.0
2were	1.0
2yearold	10.0
2yearolds	2.0
3	502.0
30	229.0
300	34.0
3000	21.0
30000	15.0
300000	1.0
3000000	1.0
30000yearold	1.0
30002	2.0
30004	2.0
30060ch	1.0
3009	1.0
300km	1.0
300mile	1.0
300odd	1.0
301	2.0
30138h	1.0
301acre	1.0
302	5.0
302001	3.0
3025	1.0
302718	1.0
303	4.0
3031	3.0
303b	1.0
303hectare	1.0
304	2.0
3040	1.0
30401k	1.0
305	2.0
3050	1.0
306	2.0
307	3.0
308	4.0
308310	1.0
309	1.0
30arthur	1.0
30as	1.0
30c	2.0
30ft	3.0
30hectare	2.0
30km	2.0
30mile	1.0
30minute	3.0
30minutes	1.0
30s	3.0
30story	1.0
31	133.0
310	2.0
311	4.0
3112	1.0
312	4.0
312004	1.0
3122	2.0
312320	1.0
3125	1.0
313	3.0
314	7.0
3149hectare	1.0
315	2.0
315366	1.0
315nny	5.0
315nny280350	8.0
315nny280350302	13.0
315nny280350bs	3.0
315nny280350cd	1.0
315nny280350dl	2.0
315nny280350fd302	1.0
315nny280350lo	1.0
315nny280350lv	1.0
315nny280350nk	3.0
315nny280350sd	1.0
315nny280350wf	1.0
316	2.0
317	2.0
3175ft	1.0
318	7.0
319	2.0
319988	1.0
31besides	1.0
31overview	1.0
31see	1.0
31steven	1.0
32	64.0
320	3.0
3200	1.0
32000	2.0
32002	1.0
3200ft	1.0
32036	1.0
320kg	2.0
321	2.0
32105	1.0
3211	1.0
321297	1.0
322	7.0
3221	1.0
3222	1.0
323	1.0
3233	1.0
324	1.0
325	6.0
325001500	2.0
325335	2.0
3255	2.0
326	2.0
327	1.0
328	5.0
329	2.0
329331	1.0
32lane	1.0
32m	2.0
32national	1.0
32plabeled	1.0
32president	1.0
32the	1.0
32yearold	1.0
33	50.0
330	8.0
3300	2.0
330000	1.0
33059	1.0
330pm	1.0
331	4.0
331lbs	1.0
332	2.0
3328	1.0
333	6.0
3333	1.0
3334	1.0
334	4.0
3342	1.0
335	5.0
3353	1.0
336	6.0
337	4.0
338	5.0
3389	1.0
339	2.0
3398	1.0
33contribution	1.0
33m	1.0
33net	1.0
33pdatp	1.0
33these	1.0
34	54.0
340	2.0
3400	3.0
34000strong	1.0
340341	1.0
3405	1.0
340pp	1.0
341	2.0
342	4.0
3420	1.0
3427	1.0
343	1.0
3435	3.0
344	3.0
345	2.0
3452	1.0
346	2.0
347	3.0
348	2.0
3482	1.0
349	3.0
34927	2.0
34as	1.0
34c	1.0
34depending	1.0
34gross	1.0
34page	1.0
34pension	1.0
35	80.0
350	7.0
3500	3.0
35000	2.0
350000	3.0
3500000	1.0
3500yearold	1.0
351	5.0
352	3.0
353	1.0
354	2.0
354045	2.0
355	1.0
356	1.0
357	1.0
358	2.0
359	2.0
35final	1.0
35gdp	1.0
35km	1.0
35mile	1.0
35minute	2.0
35monophosphate	1.0
35patrick	1.0
35s	1.0
35see	1.0
35story	1.0
35th	2.0
35year	1.0
36	41.0
360	9.0
3600	1.0
36000	1.0
36000hectare	1.0
360degree	2.0
361	3.0
361365	1.0
362	2.0
3628	1.0
363	1.0
364	1.0
365	3.0
3650	1.0
366	2.0
367	4.0
368	1.0
3688	1.0
369	4.0
3693120	1.0
3695	1.0
36c	7.0
36now	1.0
36see	1.0
36these	1.0
37	46.0
370	1.0
3700	1.0
37000	3.0
37000entry	1.0
37050	1.0
371	1.0
373	1.0
375	4.0
375000	1.0
37584894395ad49485839	2.0
378	1.0
378000	1.0
37864	1.0
379	1.0
3792	1.0
37an	1.0
37appendix	1.0
37c	4.0
37for	1.0
37km	1.0
37social	1.0
37th	1.0
38	31.0
380	2.0
3800	1.0
38000	1.0
3804	2.0
381	2.0
3811	1.0
3817	2.0
382	1.0
38200	1.0
384	1.0
3840	1.0
385	2.0
387	2.0
3871	1.0
388	1.0
3895	1.0
38m	1.0
38see	1.0
38social	1.0
38the	2.0
39	44.0
390	1.0
39000	1.0
391	2.0
392	5.0
3925	1.0
3926915	1.0
3936	1.0
3941	1.0
395	1.0
396	1.0
3975	1.0
39compounding	1.0
39ft	1.0
39the	1.0
3a	3.0
3aand	1.0
3according	1.0
3allele	4.0
3and	1.0
3arm	1.0
3arms	1.0
3ashows	1.0
3b	10.0
3bene	1.0
3c	7.0
3cand	1.0
3d	4.0
3dimensional	1.0
3dthe	1.0
3end	2.0
3federal	1.0
3for	4.0
3industrial	1.0
3jan	1.0
3km	2.0
3m	1.0
3miles	1.0
3ounce	1.0
3percent	1.0
3pm	3.0
3prime	1.0
3rd	4.0
3rdcentury	1.0
3story	1.0
3the	2.0
3title	1.0
3year	3.0
3yearold	7.0
3yearolds	7.0
4	530.0
40	104.0
400	27.0
4000	19.0
40000	12.0
400000	6.0
4000000	1.0
40000yearold	1.0
40009hcx	1.0
4000seat	1.0
400book	1.0
400plus	1.0
400yearold	1.0
401	2.0
4014775	1.0
401k	16.0
401ks	2.0
402	6.0
4025	1.0
402a	2.0
403	14.0
4036a	1.0
4036b3	1.0
404	6.0
4041	1.0
405	8.0
4050	1.0
406	10.0
4062	2.0
407	3.0
408	10.0
409	3.0
40acre	2.0
40as	1.0
40billionpiece	1.0
40for	1.0
40ft	1.0
40has	1.0
40hour	1.0
40km	1.0
40m	2.0
40medicare	1.0
40odd	1.0
40person	1.0
40s	3.0
40story	1.0
40th	1.0
41	56.0
410	5.0
4100	1.0
4101	4.0
411	6.0
4119	1.0
412	7.0
413	3.0
414	3.0
4142	1.0
4144	1.0
415	7.0
4152218442	1.0
416	7.0
417	4.0
418	2.0
419	2.0
41during	1.0
41ft	1.0
41selected	1.0
41the	1.0
41these	1.0
41throughout	1.0
42	47.0
420	2.0
4200	1.0
42004	1.0
4207	1.0
421	4.0
4210	1.0
422	2.0
4225	1.0
423	4.0
4234	1.0
424	3.0
4244	1.0
425	3.0
426	4.0
4266	1.0
427	2.0
42718	1.0
4278	1.0
428	2.0
4281958	2.0
429	1.0
4295	1.0
42c	1.0
42change	1.0
42nd	2.0
42other	1.0
42sffac	1.0
42social	1.0
42unified	1.0
43	46.0
430	1.0
43000	1.0
430pm	2.0
431	4.0
432	6.0
4320	1.0
433	2.0
434	4.0
4343	1.0
434iodophenyl24nitrophenyl2h5tetrazolio13benzene	1.0
435	1.0
437	1.0
4377	1.0
439	1.0
43composition	1.0
43for	1.0
43social	1.0
44	37.0
440	4.0
440room	1.0
441	3.0
442	2.0
4433	1.0
4444445	1.0
4449	1.0
445	1.0
4454	1.0
446447	1.0
4468	2.0
447	1.0
449	3.0
44gdp	1.0
44km	1.0
44q410	1.0
44see	1.0
44sffas	1.0
44th	2.0
45	72.0
450	11.0
4500	2.0
45000	3.0
450000	2.0
4500000	1.0
451	3.0
452	2.0
453	2.0
454	3.0
4546	1.0
456	1.0
458	1.0
4599	1.0
45day	1.0
45medicare	1.0
45minute	2.0
45social	1.0
45this	1.0
46	41.0
460	3.0
461	5.0
462	3.0
462hectare	1.0
463	4.0
464	2.0
465	4.0
4656	1.0
466	3.0
467	2.0
468	3.0
4680mile	1.0
469	1.0
4696	1.0
46medicare	1.0
47	40.0
470	1.0
4703	1.0
471	2.0
4718	2.0
472	2.0
473	1.0
474	3.0
4746	1.0
4748	1.0
475	1.0
4750	1.0
4755	2.0
475km	1.0
475kw	2.0
475metre	1.0
476	2.0
479	1.0
47medicare	1.0
48	45.0
480	5.0
4800	2.0
481	4.0
482	2.0
48250	1.0
483	3.0
484	1.0
48418	1.0
485	1.0
485kw	2.0
486	5.0
487	1.0
487491	1.0
489	1.0
48acre	1.0
48hectare	1.0
48km	1.0
48text	1.0
48th	1.0
48these	1.0
49	28.0
490	2.0
4900	1.0
490ft	1.0
492	2.0
4921	1.0
494	1.0
4950	2.0
495496	1.0
49563	1.0
496	1.0
497	1.0
4974	2.0
4987	1.0
499	1.0
49including	1.0
49mile	1.0
4a	4.0
4aand	1.0
4accounting	1.0
4and	1.0
4b	4.0
4c	12.0
4h	1.0
4horsepower	1.0
4included	1.0
4legend	1.0
4ounce	1.0
4plays	2.0
4social	1.0
4th	12.0
4that	3.0
4thcentury	1.0
4the	4.0
4this	1.0
4wheel	1.0
4wheeldrive	1.0
4yearold	10.0
4yearolds	7.0
5	453.0
50	123.0
500	24.0
5000	26.0
50000	10.0
500000	9.0
500000volt	1.0
5000word	1.0
5000year	1.0
501	1.0
502	1.0
5023	1.0
502503	1.0
5029	1.0
504	1.0
505	1.0
5050	2.0
5051	1.0
5060	2.0
506501	1.0
507	1.0
509	1.0
50c	1.0
50hectare	1.0
50k100k	2.0
50odd	2.0
50s	1.0
50s11	1.0
50see	1.0
50th	1.0
50which	2.0
51	37.0
51004	2.0
51034	2.0
510800	1.0
512	1.0
5122537	1.0
5123	1.0
5126000	2.0
5126061	1.0
5129573	1.0
512mile	1.0
515	1.0
5151	1.0
5161	1.0
51695	1.0
517	1.0
517519	1.0
518	1.0
519	3.0
51996	1.0
51federal	1.0
52	41.0
520	4.0
52001	1.0
52003	1.0
52004	1.0
521	4.0
5214	1.0
522	1.0
523	4.0
5232338	1.0
523724	1.0
524	2.0
524000	1.0
525	3.0
5257	1.0
526	2.0
527	3.0
527495	1.0
529	4.0
52for	1.0
52story	1.0
53	37.0
530	12.0
5300	1.0
53000	1.0
530pm	1.0
531	5.0
53186	1.0
53299315nny280350302	1.0
533	1.0
535	1.0
5355	3.0
536	2.0
536569	1.0
537	1.0
538	1.0
538000	1.0
53bell	1.0
54	30.0
540	2.0
54000	3.0
541	3.0
542	2.0
543	1.0
54400	1.0
545	1.0
548	1.0
54817	2.0
54c	1.0
54member	2.0
54sffas	1.0
54th	1.0
55	47.0
550	1.0
5500	3.0
55000	1.0
551	1.0
552	1.0
553	3.0
555	1.0
556	1.0
5573	2.0
5577	1.0
558	2.0
55see	1.0
56	27.0
560	4.0
5600	2.0
561	1.0
562	3.0
5625	1.0
562c	1.0
563	3.0
565	2.0
566	3.0
567	1.0
569	3.0
5693	3.0
56ibid	1.0
56km	1.0
57	27.0
57000	1.0
570584	1.0
571	1.0
574	1.0
5745	1.0
574575	1.0
575	2.0
576	2.0
5760	2.0
577	3.0
5774	2.0
5778	1.0
578	4.0
579	1.0
57see	1.0
57story	1.0
58	24.0
580	5.0
5801	1.0
581	2.0
582	3.0
583	7.0
584	5.0
585	4.0
586	6.0
5860	1.0
587	4.0
5875358757	1.0
588	4.0
589	5.0
58may	1.0
59	29.0
590	6.0
590000	1.0
591	3.0
59106	2.0
592	3.0
59279	1.0
593	2.0
594	7.0
595	5.0
596	5.0
59685	1.0
597	3.0
597hectare	1.0
598	5.0
599	5.0
59floor	1.0
59see	1.0
59story	1.0
5a	3.0
5aand	6.0
5allele	3.0
5arm	1.0
5as	1.0
5b	8.0
5band	1.0
5cct	1.0
5cells	1.0
5cellscm	1.0
5cy3	1.0
5digit	4.0
5end	1.0
5fluorescent	1.0
5for	1.0
5ht1	1.0
5ht3	3.0
5kms	1.0
5oecd	1.0
5pm	1.0
5tail	1.0
5th	10.0
5that	1.0
5the	3.0
5upstream	1.0
5utr	2.0
5while	1.0
5year	2.0
5yearold	6.0
5yearolds	7.0
6	383.0
60	66.0
600	24.0
6000	6.0
60000	13.0
600000	1.0
60050	2.0
600m	1.0
600room	1.0
60120	1.0
60270	1.0
60300	1.0
604	2.0
6040	1.0
605	4.0
605607	1.0
6060	1.0
6065c	1.0
6070	1.0
6072	1.0
608	1.0
60839	1.0
60c	4.0
60mile	1.0
60s	11.0
60seat	1.0
60sffas	1.0
60th	1.0
61	25.0
610	1.0
612	2.0
613	2.0
617	1.0
618	2.0
6194975000	1.0
62	22.0
62000	1.0
62003	1.0
622	1.0
623	1.0
6233	1.0
623ft	1.0
624	3.0
6241000	1.0
626	3.0
627	2.0
628	2.0
62bell	1.0
63	22.0
630	4.0
6304	1.0
6307	1.0
630am	1.0
631632	1.0
632	2.0
633	1.0
634	2.0
6368c	1.0
637	2.0
6370	1.0
63for	1.0
64	31.0
640	1.0
6400	1.0
6412	1.0
643	1.0
6433	1.0
64343	1.0
645	1.0
6454	1.0
64m	1.0
64see	1.0
65	44.0
650	4.0
65000	3.0
6510	1.0
653	1.0
656	1.0
6560	1.0
657	1.0
65any280350302	1.0
65c	2.0
65ft	1.0
65millionyearold	1.0
65see	1.0
65story	1.0
66	17.0
660	3.0
66098	1.0
661	2.0
664000	1.0
6657245	1.0
666	1.0
6664	1.0
666c	1.0
66933	1.0
66day	1.0
66m	1.0
66retired	1.0
67	28.0
670	2.0
67117	1.0
675	1.0
676	1.0
677	1.0
678	1.0
679	1.0
67day	1.0
67mm	1.0
67the	1.0
68	45.0
681	2.0
681000	1.0
682	1.0
683	1.0
683727	2.0
688	1.0
68f	1.0
68for	1.0
68percent	1.0
69	20.0
690	1.0
6925	1.0
693	1.0
699	2.0
6992	2.0
69acre	1.0
69sffas	1.0
6a	4.0
6after	1.0
6although	1.0
6and	3.0
6b	4.0
6bp	1.0
6cells60	1.0
6cellscm	1.0
6cellsml	1.0
6e	1.0
6foot	1.0
6households	1.0
6montholds	1.0
6nf	1.0
6nipa	1.0
6pm	2.0
6see	2.0
6text	1.0
6th	10.0
6the	1.0
6year	1.0
6yearold	1.0
6yearolds	2.0
7	293.0
70	47.0
700	19.0
7000	4.0
70000	4.0
7000strong	1.0
70100	1.0
70350	1.0
70416	1.0
7061	1.0
7074	1.0
70c	1.0
70f	1.0
70s	3.0
70see	1.0
71	22.0
710	2.0
710pm	3.0
711	5.0
7125	1.0
71270	3.0
713	1.0
7134	7.0
71350	1.0
71400015this	1.0
71416	1.0
71733	1.0
71see	1.0
72	32.0
720	4.0
72001	1.0
72004	1.0
7201	1.0
7202	1.0
7228	1.0
723	2.0
7237800	1.0
7238	2.0
724	1.0
72600	1.0
728	1.0
72c	2.0
72day	1.0
72mm	1.0
72sffas	1.0
73	21.0
730000	1.0
730am7pm	1.0
730pm	1.0
731	1.0
732	1.0
732733	1.0
7332280	1.0
735804	2.0
736	1.0
7376	1.0
7390	2.0
73f	1.0
73ibid	1.0
73m	1.0
74	20.0
740	1.0
743	2.0
7441	1.0
746ft	1.0
747	2.0
7481428	1.0
749	2.0
74902	1.0
74acre	1.0
74for	1.0
75	58.0
750	1.0
750000	2.0
75000000yearold	1.0
750000volume	1.0
750acre	1.0
752	1.0
7521	2.0
754	1.0
7544	1.0
757	1.0
7571	2.0
7577	1.0
75acre	1.0
75and	1.0
75ft	2.0
75mile	1.0
75that	1.0
75year	6.0
76	19.0
7613	1.0
762	1.0
766	1.0
767	1.0
7675510	1.0
768	4.0
76th	1.0
77	30.0
770	1.0
771	3.0
7711	1.0
773	2.0
7775acre	1.0
7777	2.0
77m	1.0
77th	2.0
78	26.0
7800km	1.0
7829	1.0
786	1.0
7873	1.0
7873mainentry	1.0
78mile	1.0
78th	3.0
79	25.0
7901	1.0
790post	2.0
794	1.0
794m	1.0
799	1.0
7991	2.0
79983	1.0
79th	1.0
7a	4.0
7am	1.0
7am730pm	1.0
7and	1.0
7b	7.0
7c	4.0
7day	1.0
7dayold	1.0
7fixed	1.0
7for	3.0
7km	1.0
7m	1.0
7mile	2.0
7th	4.0
7the	2.0
7yearold	3.0
8	327.0
80	60.0
800	10.0
8000	9.0
80000	2.0
800000	1.0
8002385290	1.0
8003308272	1.0
8003373499	1.0
8004175288	1.0
8004721148	1.0
8005395337	1.0
8005434300	1.0
8005457937	1.0
8006260592	1.0
8006333284	1.0
8007420498	1.0
8007868452	1.0
800850	2.0
8009722159	1.0
800ciboney	1.0
800couples	1.0
800negril	1.0
800outpost	2.0
800sandals	1.0
800wyndham	1.0
803a	1.0
8048	1.0
8082	1.0
8087	2.0
8090	2.0
80926	1.0
80c	7.0
80ft	1.0
80m	1.0
80sffas	1.0
81	24.0
810	1.0
81000	1.0
81012	10.0
812	1.0
81237	1.0
814	1.0
81999	1.0
81st	2.0
82	18.0
82000	1.0
82003but	1.0
8200pipe	1.0
821	1.0
821a	1.0
823	1.0
8237	3.0
825	3.0
829	2.0
82ft	1.0
82nd	1.0
83	19.0
830	2.0
830am5pm	1.0
837	2.0
838	1.0
8384	1.0
8387	1.0
83m	1.0
84	25.0
842	1.0
845	1.0
8452	2.0
84th	2.0
85	20.0
850	2.0
853ft	1.0
856	2.0
858	2.0
8586	1.0
8595	1.0
85f	1.0
86	22.0
86069	1.0
86208	1.0
864000	1.0
865	3.0
868	1.0
8687	1.0
869	2.0
86f	1.0
87	13.0
870	1.0
870c	2.0
871	1.0
8799	2.0
88	15.0
880	1.0
8891	1.0
88story	1.0
88th	1.0
89	23.0
89000acre	1.0
896	2.0
898	4.0
8990	1.0
8991	1.0
8998	3.0
89th	1.0
8a	2.0
8and	1.0
8b	4.0
8for	1.0
8hour	4.0
8in	2.0
8pm	1.0
8stephen	1.0
8th	4.0
8the	1.0
8when	1.0
8yearolds	2.0
8yearolds98	1.0
9	243.0
90	32.0
900	14.0
9000	7.0
90000	2.0
902	1.0
90604	2.0
9097	1.0
90day	1.0
90degree	1.0
90kda	1.0
90minute	2.0
90s	10.0
91	20.0
910	3.0
91001	1.0
911	151.0
91101	1.0
91104	2.0
91112	2.0
911has	1.0
911it	1.0
911papd	26.0
911related	2.0
911type	1.0
913	2.0
9130	1.0
914	2.0
919	1.0
91st	3.0
92	14.0
920000	1.0
92002	1.0
92004	2.0
922am	1.0
924000	4.0
925	1.0
9256248	1.0
9257896	1.0
9258108	1.0
9263690	1.0
9263699	1.0
9268805	1.0
928	2.0
929	2.0
9295964	1.0
9297655	1.0
9297657	1.0
92nd	2.0
93	22.0
930	1.0
9302	1.0
93093	3.0
93096	2.0
93097	3.0
930am	2.0
930am10pm	1.0
930am1230pm	1.0
931	1.0
93103	1.0
932f	1.0
936	1.0
937	1.0
9386	1.0
93a	1.0
94	12.0
940	1.0
9401	1.0
9401150	1.0
9401157	1.0
9401160	1.0
94305	1.0
944000	1.0
9448400	1.0
9448408	1.0
945	2.0
94c	2.0
94m	1.0
95	24.0
950	4.0
9500	1.0
951	3.0
9513	1.0
952	1.0
9520816	1.0
9521046	1.0
9524777	2.0
9525510	1.0
9529391	1.0
953	1.0
9532211	1.0
9532244	1.0
9532617	1.0
9532650	1.0
9532654	1.0
9532731	1.0
9539150	1.0
9539153	1.0
9565660	1.0
9565673	1.0
9567050	1.0
9567055	1.0
9567505	1.0
9570127	1.0
9574060	1.0
9574061	1.0
9574066	1.0
9574170	1.0
9574287	2.0
9574288	2.0
9574318	1.0
9574336	2.0
9574373	3.0
9574386	1.0
9574467	1.0
9574864	1.0
9575200	1.0
9575204	1.0
9575216	1.0
9575289	1.0
9575338	1.0
959	4.0
95c	2.0
96	19.0
9600	1.0
9608724	1.0
9650110	1.0
9650114	1.0
9650143	1.0
9650552	1.0
9650555	1.0
9650635	1.0
9653145	1.0
9653185	1.0
9678030	2.0
9678040	1.0
9678060	1.0
9678073	1.0
968	1.0
9684582	1.0
96well	4.0
97	15.0
970	1.0
97000	1.0
9701	2.0
97020a	2.0
9710035cx	1.0
9715	1.0
973	2.0
9739	1.0
974	1.0
9741012	1.0
9741027	1.0
9741029	1.0
9741874	1.0
9742201	1.0
9742219	1.0
9742289	1.0
9742324	2.0
9742333	1.0
9742676	1.0
9742813	1.0
9745825	1.0
9745826	1.0
9745838	1.0
9746570	1.0
9754271	1.0
9754275	1.0
9754439	1.0
975m	1.0
9776	1.0
978	2.0
9783476	1.0
9783479	1.0
9786	1.0
9788066	1.0
9788068	1.0
9788071	1.0
979	1.0
98	14.0
980162	1.0
9806	1.0
981041l	1.0
9819	1.0
98252	1.0
984	3.0
9840006	1.0
985	1.0
987	2.0
9873	1.0
989	4.0
98m	1.0
98room	1.0
99	39.0
990	2.0
99000	1.0
99005cx	1.0
9906	1.0
992	1.0
9932590	1.0
9932602	2.0
9932705	1.0
9932960	1.0
9933284	1.0
9937133	1.0
9937267	2.0
9938491	2.0
9938492	1.0
9938751	2.0
9938753	2.0
994	1.0
9940003	2.0
9940007	1.0
99433	1.0
995	2.0
9959	1.0
9963	1.0
997	2.0
9971030	1.0
999	1.0
99a	1.0
9a	2.0
9am4pm	2.0
9am5pm	1.0
9am630pm	1.0
9b	2.0
9band	1.0
9because	1.0
9c	2.0
9federal	1.0
9hole	1.0
9if	1.0
9km	1.0
9m	2.0
9milka	1.0
9monthold	1.0
9mwide	1.0
9pm	1.0
9see	1.0
9th	1.0
9the	1.0
9two	1.0
a	15605.0
a1	9.0
a11	17.0
a12	1.0
a123	1.0
a13	4.0
a134	2.0
a14	1.0
a15	1.0
a16	1.0
a17	2.0
a18	2.0
a19	1.0
a20	1.0
a20a21	1.0
a21	1.0
a22	1.0
a23	2.0
a24	1.0
a25	1.0
a3	1.0
a30a31	1.0
a31	2.0
a32	1.0
a33	1.0
a34	6.0
a4	2.0
a41	1.0
a410	1.0
a411	1.0
a412	1.0
a42	1.0
a43	1.0
a44	1.0
a45	1.0
a46	1.0
a47	1.0
a48	1.0
a49	1.0
a51	1.0
a6	2.0
a73603119	1.0
a8	1.0
a9	1.0
aa	1.0
aaactgtgg	1.0
aachen	10.0
aah	2.0
aair	3.0
aaltos	1.0
aam33717	1.0
aam43647	1.0
aaron	2.0
aaronic	1.0
aarp	1.0
ab	1.0
aba	1.0
ababb	2.0
abad	1.0
abadie	1.0
abalone	7.0
abandon	7.0
abandoned	45.0
abandoning	3.0
abang	6.0
abangs	1.0
abatement	1.0
abbatiale	2.0
abbaye	4.0
abbayes	1.0
abbesses	3.0
abbey	41.0
abbeynow	1.0
abbeys	4.0
abbot	5.0
abbreviate	1.0
abbreviated	5.0
abbreviation	2.0
abbreviations	10.0
abc	4.0
abcs	1.0
abctv	4.0
abd	6.0
abdallah	5.0
abdel	2.0
abdelghani	4.0
abdelrahman	1.0
abderrahman	2.0
abderraouf	3.0
abdicate	1.0
abdicated	1.0
abdication	1.0
abdications	1.0
abdoun	3.0
abduction	2.0
abdul	31.0
abdulaziz	2.0
abdulla	3.0
abdullah	46.0
abdullahs	9.0
abdulmuttaleb	1.0
abdulrab	1.0
abel	1.0
abencerrajes	2.0
aberdonians	1.0
aberrantly	1.0
aberrational	1.0
aberrations	2.0
abetted	1.0
abetting	1.0
abhominable	1.0
abhorred	1.0
abid	1.0
abide	2.0
abidin	1.0
abiding	1.0
abies	1.0
abilities	4.0
abilitiesones	1.0
ability	61.0
abiola	1.0
abiquiu	1.0
abitation	2.0
abject	2.0
abjection	2.0
ablata	2.0
ablaze	2.0
able	158.0
abluted	2.0
ablutions	1.0
abner	2.0
abnormal	2.0
abnormalities	1.0
aboard	9.0
abolish	4.0
abolished	2.0
abolishes	1.0
abolishing	6.0
abolition	1.0
abolitionists	2.0
abomelic	1.0
abominable	3.0
abomination	1.0
abominosus	1.0
abooty	1.0
aboriginal	10.0
aborigines	3.0
aborted	1.0
abortion	4.0
abortive	6.0
abou	1.0
abound	11.0
abounds	2.0
about	980.0
aboutface	1.0
abouttheir	1.0
above	252.0
aboveaverage	1.0
abovehas	1.0
abra	22.0
abraham	14.0
abrams	1.0
abras	2.0
abrash	1.0
abreaction	2.0
abri	1.0
abridge	1.0
abridged	1.0
abril	2.0
abroad	41.0
abroadlimits	1.0
abroumerrienglanduk	2.0
abrupt	1.0
abrupta	1.0
abscesses	1.0
absence	26.0
absences	1.0
absent	21.0
absentee	2.0
absenteeism	2.0
absinthe	2.0
absit	2.0
absolut	2.0
absolute	12.0
absolutely	10.0
absolutism	1.0
absolutist	1.0
absolved	2.0
absorb	6.0
absorbance	1.0
absorbed	11.0
absorbing	7.0
absorbs	3.0
absorption	7.0
abstract	17.0
abstracted	2.0
abstraction	5.0
abstracts	2.0
absurd	1.0
abu	62.0
abuela	2.0
abuelo	10.0
abuelos	1.0
abuen	1.0
abuja	2.0
abundance	19.0
abundant	19.0
abundant60	1.0
abundantly	5.0
abuse	11.0
abused	2.0
abuses	8.0
abusing	2.0
abusive	2.0
abuts	1.0
abuturab	1.0
abysmal5	1.0
ac	16.0
ac130	1.0
aca	1.0
acaa	3.0
acacia	1.0
academia	1.0
academic	37.0
academically	3.0
academics	1.0
academy	16.0
academys	2.0
acadia	4.0
acadian	6.0
acadians	9.0
acadmie	8.0
acadmies	1.0
acallin	2.0
acampado	1.0
acanthus	1.0
acc	1.0
accede	2.0
acceded	2.0
acceding	2.0
accelerate	5.0
accelerated	5.0
acceleratethe	2.0
accelerating	1.0
acceleration	3.0
accent	5.0
accentas	1.0
accents	2.0
accentuate	3.0
accentuated	2.0
accentuates	2.0
accentuating	3.0
accenture	1.0
accept	25.0
acceptable	33.0
acceptance	16.0
acceptance78	1.0
acceptances	2.0
accepted	51.0
accepting	4.0
acceptor	2.0
accepts	6.0
access	136.0
accessed	1.0
accessibility	2.0
accessible	30.0
accessing	3.0
accession	20.0
accessit	2.0
accessories	5.0
accessory	1.0
accha	1.0
accham	1.0
accident	16.0
accidents	3.0
acciderant	2.0
accipiens	2.0
acclaim	1.0
acclaimed	6.0
acclamabant	2.0
acclimate	1.0
acclimated	1.0
acclimatize	1.0
accolades	1.0
accommodate	11.0
accommodated	1.0
accommodating	3.0
accommodatingly	1.0
accommodation	15.0
accommodations	12.0
accompanied	16.0
accompanies	3.0
accompaniment	2.0
accompany	3.0
accompanying	23.0
accomplice	3.0
accomplices	1.0
accomplish	4.0
accomplished	13.0
accomplishing	4.0
accomplishment	8.0
accomplishments	8.0
accord	6.0
accordance	27.0
accordant	2.0
accorded	5.0
according	173.0
accordingly	15.0
accordionated	1.0
accoring	1.0
accosted	2.0
accosting	2.0
accosts	2.0
account	171.0
account33	1.0
accountability	38.0
accountable	10.0
accountancy	1.0
accountant	3.0
accountants	30.0
accounted	24.0
accounting	291.0
accounting347	1.0
accounting619	1.0
accountingreporting	2.0
accounts	177.0
accounts44	1.0
accountsand	2.0
accountsdiscussed	1.0
accountsto	1.0
accreditation	1.0
accredited	1.0
accrual	8.0
accrue	3.0
accrued	3.0
accrues	3.0
acculturated	1.0
accumulate	18.0
accumulated	43.0
accumulates	4.0
accumulating	10.0
accumulation	14.0
accumulations	3.0
accuracy	48.0
accurate	34.0
accurately	19.0
accuray	1.0
accusation	1.0
accusations	1.0
accuse	1.0
accused	18.0
accusingly	1.0
accustomed	3.0
ace	1.0
acebuche	1.0
aceh	1.0
acetate	1.0
acetic	2.0
aceves	1.0
acg	3.0
acgtgc	1.0
achange	1.0
ache	1.0
achebes	2.0
acheh	2.0
acheson	1.0
achievable	4.0
achieve	52.0
achieved	29.0
achievedby	1.0
achievement	23.0
achievements	24.0
achievementsome	1.0
achieves	6.0
achieving	13.0
achmed	68.0
achmedoedipa	2.0
achmeds	4.0
achterburg	1.0
achtung	1.0
acid	215.0
acidic	7.0
acidification	2.0
acids	40.0
acidstimulated	1.0
acidtreated	5.0
ackee	1.0
acknowledge	7.0
acknowledged	5.0
acknowledgement	2.0
acknowledgements	1.0
acknowledges	3.0
acknowledging	1.0
acknowledgment	3.0
acknowlnotes	1.0
aclu	2.0
acne	2.0
acolytes	1.0
acondition	1.0
acorn	1.0
acoustically	1.0
acoustics	3.0
acoustiguide	1.0
acovers	1.0
acquaint	1.0
acquaintance	3.0
acquaintances	1.0
acquainted	3.0
